,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30
0,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,294429AM7,37045XCF1,24422EUR8,24422EUR8,24422EUR8,24422EUR8,24422EUR8,37045XCF1,37045XCF1,24422EUR8,24422EUR8,24422EUR8,00846UAJ0,031162BX7,24422EUR8,24422EUR8,24422EUR8,37045XCF1,24422EUR8,24422EUR8
1,133131AU6,133131AU6,313747AU1,313747AU1,655844BP2,313747AU1,948741AK9,313747AU1,133131AU6,313747AU1,96950FAH7,24422EUA5,313747AU1,313747AU1,313747AU1,313747AU1,948741AK9,24422EUA5,24422EUA5,313747AU1,313747AU1,313747AU1,037833AY6,713448DT2,313747AU1,133131AU6,313747AU1,24422EUA5,655844BP2,655844BP2
2,655844BP2,948741AK9,133131AU6,949746RE3,313747AU1,11134LAF6,313747AU1,11134LAF6,313747AU1,11134LAF6,67066GAD6,06051GEU9,133131AU6,655844BP2,11134LAF6,655844BP2,655844BP2,36962G6S8,36962G6S8,11134LAF6,11134LAF6,11134LAF6,037833CM0,69371RP83,948741AK9,313747AU1,11134LAF6,36962G6S8,313747AU1,313747AU1
3,313747AU1,313747AU1,655844BP2,316773CP3,11134LAF6,949746RE3,949746RE3,949746RE3,948741AK9,949746RE3,14912L6E6,037833DE7,11134LAF6,948741AK9,949746RE3,11134LAF6,313747AU1,06051GEU9,06051GEU9,949746RE3,949746RE3,949746RE3,037833CQ1,458140BB5,949746RE3,948741AK9,949746RE3,06051GEU9,949746RE3,949746RE3
4,949746RE3,655844BP2,949746RE3,06051GFB0,949746RE3,316773CP3,316773CP3,316773CP3,949746RE3,316773CP3,98978VAQ6,94973VBA4,949746RE3,949746RE3,316773CP3,949746RE3,133131AU6,037833DE7,037833DE7,316773CP3,316773CP3,316773CP3,037833BF6,031162CP3,316773CP3,949746RE3,316773CP3,037833DE7,316773CP3,316773CP3
5,316773CP3,949746RE3,316773CP3,17325FAS7,316773CP3,06051GFB0,06051GFB0,06051GFB0,316773CP3,06051GFB0,665859AM6,48128BAB7,316773CP3,316773CP3,06051GFB0,316773CP3,949746RE3,94973VBA4,94973VBA4,06051GFB0,06051GFB0,06051GFB0,037833DC1,037833CQ1,06051GFB0,316773CP3,06051GFB0,94973VBA4,06051GFB0,06051GFB0
6,06051GFB0,316773CP3,06051GFB0,693475AV7,06051GFB0,17325FAS7,17325FAS7,17325FAS7,06051GFB0,693475AV7,06406HBY4,969457BU3,06051GFB0,06051GFB0,693475AV7,06051GFB0,316773CP3,48128BAB7,115637AM2,17325FAS7,17325FAS7,693475AV7,037833DE7,459200JX0,693475AV7,06051GFB0,17325FAS7,48128BAB7,17325FAS7,17325FAS7
7,693475AV7,06051GFB0,693475AV7,95000U2C6,693475AV7,693475AV7,693475AV7,693475AV7,693475AV7,17325FAS7,713448BW7,740189AG0,17325FAS7,17325FAS7,17325FAS7,693475AV7,06051GFB0,740189AG0,740189AG0,693475AV7,693475AV7,17325FAS7,037833BU3,037833BF6,95000U2C6,693475AV7,693475AV7,740189AG0,693475AV7,693475AV7
8,17325FAS7,693475AV7,17325FAS7,35137LAG0,17325FAS7,95000U2C6,95000U2C6,95000U2C6,17325FAS7,95000U2C6,21036PAW8,539830BG3,693475AV7,693475AV7,95000U2C6,17325FAS7,693475AV7,969457BU3,969457BU3,95000U2C6,95000U2C6,95000U2C6,037833AK6,532457BQ0,35137LAG0,17325FAS7,95000U2C6,969457BU3,95000U2C6,95000U2C6
9,95000U2C6,17325FAS7,95000U2C6,316773CX6,95000U2C6,35137LAG0,35137LAG0,35137LAG0,95000U2C6,35137LAG0,65339KAS9,65339KAW0,95000U2C6,95000U2C6,35137LAG0,95000U2C6,95000U2C6,115637AM2,539830BG3,35137LAG0,35137LAG0,35137LAG0,037833CG3,94973VAX5,316773CX6,95000U2C6,35137LAG0,115637AM2,35137LAG0,35137LAG0
10,35137LAG0,95000U2C6,35137LAG0,14040HCA1,35137LAG0,316773CX6,316773CX6,316773CX6,35137LAG0,316773CX6,14913Q2N8,615369AK1,35137LAG0,35137LAG0,316773CX6,35137LAG0,35137LAG0,539830BG3,49456BAM3,316773CX6,316773CX6,316773CX6,037833AS9,144141DC9,14040HCA1,35137LAG0,316773CX6,539830BG3,316773CX6,316773CX6
11,316773CX6,35137LAG0,316773CX6,91159HHG8,316773CX6,14040HCA1,14040HCA1,14040HCA1,316773CX6,14040HCA1,24422EUK3,49456BAM3,316773CX6,316773CX6,14040HCA1,316773CX6,316773CX6,49456BAM3,65339KAW0,14040HCA1,14040HCA1,14040HCA1,037833CU2,031162BN9,02209SAS2,316773CX6,14040HCA1,49456BAM3,14040HCA1,14040HCA1
12,14040HCA1,316773CX6,14040HCA1,02209SAS2,14040HCA1,91159HHG8,91159HHG8,91159HHG8,14040HCA1,91159HHG8,717081EM1,38141GRD8,14040HCA1,14040HCA1,91159HHG8,14040HCA1,14040HCA1,11134LAM1,11134LAM1,91159HHG8,91159HHG8,91159HHG8,00037BAB8,68389XBB0,46625HJT8,14040HCA1,91159HHG8,11134LAM1,91159HHG8,91159HHG8
13,46132FAB6,14040HCA1,46132FAB6,46625HJT8,91159HHG8,02209SAS2,02209SAS2,02209SAS2,91159HHG8,02209SAS2,539830AY5,61744YAN8,91159HHG8,91159HHG8,02209SAS2,91159HHG8,91159HHG8,615369AK1,615369AK1,02209SAS2,02209SAS2,02209SAS2,00287YBH1,911312BC9,828807CR6,91159HHG8,02209SAS2,615369AK1,02209SAS2,02209SAS2
14,91159HHG8,91159HHG8,91159HHG8,828807CR6,02209SAS2,46625HJT8,46625HJT8,46625HJT8,02209SAS2,46625HJT8,144141DA3,949746SK8,02209SAS2,02209SAS2,46625HJT8,02209SAS2,02209SAS2,38141GRD8,38141GRD8,46625HJT8,46625HJT8,46625HJT8,00287YCS6,86787EBE6,501044CY5,02209SAS2,46625HJT8,38141GRD8,46625HJT8,46625HJT8
15,02209SAS2,02209SAS2,02209SAS2,10112RAW4,46625HJT8,10112RAW4,10112RAW4,501044CY5,46625HJT8,10112RAW4,37045XAQ9,46625HJH4,46625HJT8,46625HJT8,501044CY5,46625HJT8,46625HJT8,61744YAN8,61744YAN8,501044CY5,494550BS4,494550BS4,00287YCT4,22160KAK1,10112RAW4,46625HJT8,828807CR6,61744YAN8,828807CR6,494550BS4
16,46625HJT8,46625HJT8,46625HJT8,494550BS4,828807CR6,501044CY5,494550BS4,828807CR6,828807CR6,302491AS4,98419MAB6,808513AT2,494550BS4,494550BS4,494550BS4,494550BS4,10112RAW4,90331HNL3,90331HNL3,10112RAW4,10112RAW4,501044CY5,00287YAP4,61744YAH1,494550BS4,828807CR6,494550BS4,90331HNL3,501044CY5,501044CY5
17,302491AS4,10112RAW4,501044CY5,501044CY5,494550BS4,828807CR6,828807CR6,494550BS4,494550BS4,494550BS4,460690BN9,24422ERT8,10112RAW4,302491AS4,10112RAW4,501044CY5,828807CR6,949746SK8,949746SK8,494550BS4,501044CY5,10112RAW4,00287YAL3,747525AE3,161175BQ6,494550BS4,501044CY5,949746SK8,494550BS4,828807CR6
18,10112RAW4,501044CY5,828807CR6,808513AY1,501044CY5,494550BS4,302491AS4,10112RAW4,501044CY5,501044CY5,24422ERH4,06406RAE7,828807CR6,10112RAW4,828807CR6,10112RAW4,501044CY5,46625HJH4,46625HJH4,828807CR6,828807CR6,828807CR6,00287YBM0,025816CD9,808513AY1,501044CY5,10112RAW4,46625HJH4,10112RAW4,10112RAW4
19,501044CY5,828807CR6,10112RAW4,161175BQ6,10112RAW4,808513AY1,501044CY5,808513AY1,302491AS4,828807CR6,94988J5T0,14040HBU8,501044CY5,501044CY5,808513AY1,828807CR6,494550BS4,808513AT2,808513AT2,808513AY1,808513AY1,808513AY1,00287YCU1,90331HPC1,06406HCS6,302491AS4,808513AY1,808513AT2,161175BQ6,808513AY1
20,494550BS4,302491AS4,302491AS4,06406HCS6,808513AY1,06406HCS6,808513AY1,06406HCS6,10112RAW4,808513AY1,501044CZ2,69349LAK4,808513AY1,828807CR6,06406HCS6,808513AY1,161175BQ6,24422ERT8,24422ERT8,06406HCS6,06406HCS6,161175BQ6,00287YAX7,09247XAJ0,91159HHV5,10112RAW4,06406HCS6,24422ERT8,808513AY1,161175BQ6
21,828807CR6,494550BS4,494550BS4,91159HHV5,06406HCS6,91159HHV5,161175BQ6,91159HHV5,161175BQ6,06406HCS6,025816BY4,278642AS2,06406HCS6,808513AY1,91159HHV5,06406HCS6,808513AY1,06406RAE7,06406RAE7,91159HHV5,91159HHV5,06406HCS6,00287YBC2,14912L5F4,756109BD5,161175BQ6,91159HHV5,06406RAE7,06406HCS6,06406HCS6
22,161175BQ6,161175BQ6,161175BQ6,756109BD5,91159HHV5,03879QAF1,06406HCS6,03879QAF1,808513AY1,91159HHV5,37045XCP9,747525AR4,91159HHV5,161175BQ6,03879QAF1,91159HHV5,06406HCS6,14040HBU8,14040HBU8,594918BX1,594918BX1,91159HHV5,00287YCV9,824348AU0,594918BX1,808513AY1,03879QAF1,14040HBU8,91159HHV5,91159HHV5
23,808513AY1,808513AY1,808513AY1,594918BX1,03879QAF1,594918BX1,91159HHV5,594918BX1,06406HCS6,594918BX1,00287YBE8,98978VAB9,03879QAF1,06406HCS6,594918BX1,03879QAF1,91159HHV5,747525AR4,69349LAK4,037833CG3,037833CG3,594918BX1,00287YBZ1,437076BG6,037833CG3,06406HCS6,594918BX1,747525AR4,756109BD5,756109BD5
24,06406HCS6,06406HCS6,06406HCS6,037833CG3,594918BX1,037833CG3,756109BD5,037833CG3,91159HHV5,037833CG3,718172AL3,816851BF5,594918BX1,91159HHV5,037833CG3,594918BX1,756109BD5,278642AS2,747525AR4,459200HU8,459200HU8,037833CG3,03073EAL9,14913QAA7,459200HU8,91159HHV5,037833CG3,278642AS2,594918BX1,594918BX1
25,91159HHV5,91159HHV5,91159HHV5,459200HU8,037833CG3,459200HU8,594918BX1,459200HU8,756109BD5,459200HU8,548661CV7,86787EAV9,037833CG3,756109BD5,459200HU8,037833CG3,594918BX1,98978VAB9,278642AS2,88579YBB6,88579YBB6,459200HU8,002824BA7,244199BE4,88579YBB6,756109BD5,459200HU8,98978VAB9,037833CG3,037833CG3
26,756109BD5,756109BD5,756109BD5,88579YBB6,459200HU8,02209SBB8,037833CG3,02209SBB8,594918BX1,88579YBB6,91324PBT8,337915AA0,459200HU8,594918BX1,02209SBB8,459200HU8,037833CG3,816851BF5,608190AJ3,02209SBB8,02209SBB8,02209SBB8,002824BE9,17275RAV4,02209SBB8,594918BX1,88579YBB6,816851BF5,459200HU8,459200HU8
27,594918BX1,594918BX1,594918BX1,02209SBB8,02209SBB8,88579YBB6,459200HU8,88579YBB6,037833CG3,02209SBB8,61746BED4,25466AAK7,88579YBB6,037833CG3,88579YBB6,88579YBB6,459200HU8,86787EAV9,98978VAB9,91324PDM1,91324PDM1,88579YBB6,024836AA6,902494AT0,03027XAD2,037833CG3,02209SBB8,86787EAV9,88579YBB6,02209SBB8
28,037833CG3,037833CG3,037833CG3,03027XAD2,88579YBB6,91324PDM1,88579YBB6,91324PDM1,459200HU8,91324PDM1,931427AF5,084670BJ6,02209SBB8,459200HU8,91324PDM1,02209SBB8,88579YBB6,25466AAK7,816851BF5,437076BC5,437076BC5,03027XAD2,024836AB4,250847EJ5,91324PDM1,459200HU8,91324PDM1,25466AAK7,02209SBB8,88579YBB6
29,459200HU8,459200HU8,459200HU8,91324PDM1,91324PDM1,29379VBB8,02209SBB8,370334BT0,02209SBB8,370334BT0,00287YBH1,94974BFJ4,91324PDM1,88579YBB6,370334BT0,91324PDM1,03027XAD2,084670BJ6,86787EAV9,907818DR6,370334BT0,91324PDM1,906548CK6,855244AG4,370334BT0,02209SBB8,437076BC5,084670BJ6,91324PDM1,91324PDM1
30,02209SBB8,88579YBB6,88579YBB6,907818DR6,907818DR6,615369AC9,91324PDM1,437076BC5,88579YBB6,437076BC5,57636QAF1,140420NB2,615369AC9,02209SBB8,907818DR6,29379VBB8,91324PDM1,94974BFJ4,25466AAK7,370334BT0,615369AC9,907818DR6,023608AH5,316773CU2,29379VBB8,88579YBB6,29379VBB8,94974BFJ4,03027XAD2,03027XAD2
31,88579YBB6,02209SBB8,91324PDM1,615369AC9,437076BC5,437076BC5,03027XAD2,615369AC9,91324PDM1,29379VBB8,291011BF0,291011BE3,907818DR6,03027XAD2,437076BC5,907818DR6,29379VBB8,140420NB2,084670BJ6,29379VBB8,907818DR6,615369AC9,00108WAD2,05531FBG7,615369AC9,91324PDM1,615369AC9,140420NB2,370334BT0,29379VBB8
32,91324PDM1,03027XAD2,03027XAD2,370334BT0,615369AC9,907818DR6,29379VBB8,907818DR6,03027XAD2,615369AC9,023135AM8,23331ABG3,437076BC5,91324PDM1,615369AC9,437076BC5,437076BC5,91324PBZ4,94974BFJ4,615369AC9,29379VBB8,29379VBB8,454889AP1,88579YAF8,437076BC5,03027XAD2,370334BT0,91324PBZ4,437076BC5,907818DR6
33,03027XAD2,91324PDM1,370334BT0,29379VBB8,370334BT0,38141GXE9,437076BC5,29379VBB8,370334BT0,907818DR6,032654AL9,655844BL1,29379VBB8,437076BC5,29379VBB8,615369AC9,370334BT0,291011BE3,140420NB2,38141GXE9,38141GXE9,370334BT0,459745GK5,91324PCN0,907818DR6,370334BT0,38141GXE9,291011BE3,615369AC9,370334BT0
34,907818DR6,29379VBB8,29379VBB8,437076BC5,29379VBB8,025816CC1,615369AC9,38141GXE9,615369AC9,38141GXE9,172967LC3,91324PBZ4,38141GXE9,615369AC9,38141GXE9,370334BT0,615369AC9,655844BL1,494550BM7,025816CC1,025816CC1,437076BC5,459745GN9,907818DK1,38141GXE9,615369AC9,025816CC1,655844BL1,29379VBB8,437076BC5
35,437076BC5,615369AC9,907818DR6,38141GXE9,38141GXE9,02079KAB3,370334BT0,025816CC1,907818DR6,025816CC1,717081DZ3,494550BM7,025816CC1,370334BT0,025816CC1,38141GXE9,907818DR6,23331ABG3,91324PBZ4,02079KAB3,02079KAB3,38141GXE9,462613AM2,278642AE3,025816CC1,907818DR6,02079KAB3,23331ABG3,907818DR6,615369AC9
36,29379VBB8,437076BC5,615369AC9,025816CC1,025816CC1,963320AR7,907818DR6,02079KAB3,437076BC5,02079KAB3,370334BM5,21036PAX6,02079KAB3,29379VBB8,02079KAB3,025816CC1,38141GXE9,494550BM7,291011BE3,03040WAK1,20030NBJ9,025816CC1,008117AP8,29364GAH6,02079KAB3,437076BC5,963320AR7,494550BM7,38141GXE9,38141GXE9
37,615369AC9,370334BT0,437076BC5,02079KAB3,02079KAB3,20030NBJ9,38141GXE9,963320AR7,29379VBB8,452308AT6,776743AC0,68389XBR5,963320AR7,38141GXE9,20030NBJ9,02079KAB3,025816CC1,68389XBR5,655844BL1,452308AT6,963320AR7,02079KAB3,00817YAV0,91159JAA4,883203BU4,29379VBB8,20030NBJ9,68389XBR5,025816CC1,025816CC1
38,370334BT0,907818DR6,38141GXE9,452308AT6,20030NBJ9,713448CM8,025816CC1,20030NBJ9,38141GXE9,03040WAK1,24422ETL3,74005PBF0,20030NBJ9,025816CC1,713448CM8,20030NBJ9,02079KAB3,21036PAX6,23331ABG3,883203BU4,125896BM1,452308AT6,008117AG8,713448CX4,713448CM8,38141GXE9,452308AT6,21036PAX6,02079KAB3,02079KAB3
39,38141GXE9,38141GXE9,025816CC1,03040WAK1,452308AT6,452308AT6,02079KAB3,713448CM8,025816CC1,713448CM8,24422EUQ0,023135AW6,713448CM8,02079KAB3,883203BU4,963320AR7,452308AT6,74005PBF0,68389XBR5,713448CM8,883203BU4,713448CM8,00817YAQ1,126650CK4,03040WAK1,025816CC1,125896BM1,74005PBF0,963320AR7,963320AR7
40,025816CC1,025816CC1,02079KAB3,713448CM8,883203BU4,883203BU4,963320AR7,452308AT6,02079KAB3,883203BU4,446150AK0,037833BU3,452308AT6,963320AR7,452308AT6,452308AT6,883203BU4,023135AW6,21036PAX6,49446RAR0,452308AT6,49446RAR0,001055AM4,95000U2B8,452308AT6,02079KAB3,713448CM8,023135AW6,125896BM1,452308AT6
41,02079KAB3,02079KAB3,963320AR7,49446RAR0,713448CM8,49446RAR0,452308AT6,49446RAR0,963320AR7,49446RAR0,37045XBS4,38141GWT7,883203BU4,713448CM8,49446RAR0,883203BU4,713448CM8,037833BU3,74005PBF0,907818FA1,713448CM8,907818FA1,04621WAC4,69353RFE3,49446RAR0,963320AR7,883203BU4,037833BU3,452308AT6,883203BU4
42,03040WAK1,03040WAK1,452308AT6,907818FA1,125896BM1,907818FA1,883203BU4,907818FA1,883203BU4,907818FA1,87612EAZ9,61746BDJ2,49446RAR0,03040WAK1,907818FA1,713448CM8,907818FA1,38141GWT7,023135AW6,38141GVM3,49446RAR0,38141GVM3,649840CM5,458140AR1,907818FA1,883203BU4,49446RAR0,38141GWT7,713448CM8,125896BM1
43,452308AT6,713448CM8,713448CM8,38141GVM3,49446RAR0,38141GVM3,713448CM8,38141GVM3,713448CM8,38141GVM3,58013MEM2,025816BS7,907818FA1,883203BU4,38141GVM3,49446RAR0,38141GVM3,61746BDJ2,037833BU3,17275RAN2,907818FA1,17275RAN2,05351WAA1,172967GK1,38141GVM3,713448CM8,907818FA1,61746BDJ2,03040WAK1,713448CM8
44,713448CM8,452308AT6,883203BU4,17275RAN2,907818FA1,17275RAN2,907818FA1,17275RAN2,452308AT6,17275RAN2,46625HJD3,17275RBE1,38141GVM3,452308AT6,17275RAN2,907818FA1,17275RAN2,025816BS7,38141GWT7,96950FAM6,38141GVM3,96950FAM6,04621XAH1,501044DH1,17275RAN2,452308AT6,38141GVM3,025816BS7,49446RAR0,49446RAR0
45,883203BU4,883203BU4,49446RAR0,96950FAM6,38141GVM3,96950FAM6,38141GVM3,96950FAM6,49446RAR0,96950FAM6,91159HHP8,96332HCF4,17275RAN2,49446RAR0,96950FAM6,38141GVM3,96950FAM6,17275RBE1,61746BDJ2,24422EUX5,17275RAN2,24422EUX5,00912XBE3,025816BM0,96950FAM6,49446RAR0,17275RAN2,17275RBE1,907818FA1,907818FA1
46,49446RAR0,49446RAR0,907818FA1,24422EUX5,17275RAN2,24422EUX5,17275RAN2,24422EUX5,907818FA1,24422EUX5,35137LAF2,172967GL9,96950FAM6,907818FA1,24422EUX5,17275RAN2,24422EUX5,96332HCF4,025816BS7,58933YAU9,96950FAM6,58933YAU9,00912XAW4,86787EAT4,24422EUX5,907818FA1,96950FAM6,96332HCF4,38141GVM3,38141GVM3
47,907818FA1,907818FA1,38141GVM3,58933YAU9,96950FAM6,58933YAU9,96950FAM6,58933YAU9,38141GVM3,58933YAU9,459200JQ5,14912L5Q0,24422EUX5,38141GVM3,58933YAU9,96950FAM6,58933YAU9,487836BL1,17275RBE1,369604BG7,24422EUX5,369604BG7,00912XAX2,171340AK8,58933YAU9,38141GVM3,24422EUX5,487836BL1,17275RAN2,17275RAN2
48,38141GVM3,38141GVM3,17275RAN2,369604BG7,24422EUX5,369604BG7,24422EUX5,369604BG7,17275RAN2,369604BG7,867914BM4,487836BL1,58933YAU9,17275RAN2,369604BG7,24422EUX5,369604BG7,14912L5Q0,713448CG1,19416QEG1,58933YAU9,404119BN8,00914AAD4,665859AN4,369604BG7,17275RAN2,58933YAU9,14912L5Q0,96950FAM6,96950FAM6
49,17275RAN2,17275RAN2,96950FAM6,25470DAM1,58933YAU9,19416QEG1,58933YAU9,19416QEG1,96950FAM6,19416QEG1,828807DA2,713448CG1,369604BG7,96950FAM6,19416QEG1,58933YAU9,25470DAM1,713448CG1,14912L5Q0,907818DV7,369604BG7,19416QEG1,00912XBC7,44644AAB3,25470DAM1,96950FAM6,369604BG7,713448CG1,24422EUX5,24422EUX5
50,96950FAM6,96950FAM6,24422EUX5,404119BN8,369604BG7,445658CD7,25470DAM1,907818DV7,24422EUX5,445658CD7,571748BB7,478160BT0,19416QEG1,24422EUX5,92343VBY9,369604BG7,404119BN8,478160BT0,172967GL9,717081ES8,19416QEG1,907818DV7,00912XAT1,438516BT2,19416QEG1,24422EUX5,19416QEG1,478160BT0,58933YAU9,58933YAU9
51,24422EUX5,24422EUX5,58933YAU9,19416QEG1,19416QEG1,737679DG2,19416QEG1,445658CD7,58933YAU9,247126AJ4,29379VBS1,855244AN9,907818DV7,58933YAU9,907818DV7,19416QEG1,19416QEG1,855244AN9,487836BL1,571748BF8,92343VBY9,960386AN0,00914AAA0,02209SAN3,404119BN8,58933YAU9,907818DV7,855244AN9,369604BG7,369604BG7
52,58933YAU9,58933YAU9,25470DAM1,907818DV7,92343VBY9,92343VBY9,404119BN8,247126AJ4,25470DAM1,737679DG2,49327M2X1,24422ETG4,445658CD7,369604BG7,247126AJ4,92343VBY9,737679DG2,718172AV1,96332HCF4,120568BA7,445658CD7,571748BF8,00912XAN4,69371RN77,907818DV7,25470DAM1,92343VBY9,718172AV1,25470DAM1,25470DAM1
53,369604BG7,369604BG7,19416QEG1,960386AN0,907818DV7,907818DV7,737679DG2,120568BA7,404119BN8,907818DV7,682680AQ6,718172AV1,247126AJ4,25470DAM1,571748BF8,907818DV7,445658CD7,24422ETG4,478160BT0,09247XAL5,247126AJ4,120568BA7,012725AC1,742718EU9,445658CD7,404119BN8,247126AJ4,24422ETG4,19416QEG1,19416QEG1
54,25470DAM1,25470DAM1,404119BN8,571748BF8,247126AJ4,247126AJ4,445658CD7,717081ES8,19416QEG1,571748BF8,742718DY2,126650CV0,92343VBY9,404119BN8,717081ES8,247126AJ4,907818DV7,49327M2U7,855244AN9,06051GFF1,907818DV7,717081ES8,020002AZ4,29736RAE0,120568BA7,19416QEG1,445658CD7,49327M2U7,404119BN8,404119BN8
55,19416QEG1,404119BN8,737679DG2,717081ES8,445658CD7,120568BA7,907818DV7,571748BF8,907818DV7,717081ES8,594918BW3,571748BA9,717081ES8,19416QEG1,120568BA7,445658CD7,960386AN0,126650CV0,24422ETG4,57636QAB0,717081ES8,09247XAL5,02005NAY6,74005PBB9,717081ES8,907818DV7,717081ES8,126650CV0,23338VAB2,907818DV7
56,025537AK7,19416QEG1,907818DV7,120568BA7,737679DG2,571748BF8,120568BA7,09247XAL5,737679DG2,120568BA7,06406RAA5,91324PCC4,120568BA7,23338VAB2,09247XAL5,571748BF8,717081ES8,571748BA9,718172AV1,92936UAA7,571748BF8,87165BAN3,02005NBK5,26441CAJ4,960386AN0,737679DG2,571748BF8,571748BA9,445658CD7,737679DG2
57,404119BN8,907818DV7,717081ES8,09247XAL5,571748BF8,717081ES8,960386AN0,06051GFF1,445658CD7,09247XAL5,037833AY6,29379VAZ6,571748BF8,907818DV7,06051GFF1,120568BA7,120568BA7,91324PCC4,49327M2U7,375558AW3,120568BA7,06051GFF1,02005NBH2,96950FAJ3,571748BF8,445658CD7,120568BA7,91324PCC4,571748BF8,445658CD7
58,445658CD7,445658CD7,960386AN0,87165BAN3,717081ES8,09247XAL5,717081ES8,57636QAB0,960386AN0,06051GFF1,037833CM0,00287YCU1,09247XAL5,445658CD7,57636QAB0,717081ES8,571748BF8,29379VAZ6,126650CV0,92553PAX0,09247XAL5,57636QAB0,02005NAV2,445658CE5,09247XAL5,960386AN0,09247XAL5,29379VAZ6,960386AN0,717081ES8
59,907818DV7,737679DG2,120568BA7,57636QAB0,120568BA7,57636QAB0,571748BF8,695114CR7,120568BA7,57636QAB0,58933YAQ8,12189LAM3,06051GFF1,737679DG2,12189LAR2,09247XAL5,09247XAL5,00287YCU1,571748BA9,12189LAR2,06051GFF1,92553PAX0,031162BX7,579780AL1,87165BAN3,120568BA7,06051GFF1,00287YCU1,120568BA7,960386AN0
60,737679DG2,717081ES8,571748BF8,06051GFF1,09247XAL5,06051GFF1,09247XAL5,92936UAA7,717081ES8,92936UAA7,594918BA1,05348EAR0,57636QAB0,717081ES8,92553PAX0,06051GFF1,87165BAN3,12189LAM3,91324PCC4,032095AG6,57636QAB0,12189LAR2,031162CP3,26441CAW5,06051GFF1,717081ES8,57636QAB0,12189LAM3,717081ES8,571748BF8
61,571748BF8,960386AN0,09247XAL5,695114CR7,06051GFF1,92936UAA7,87165BAN3,375558AW3,571748BF8,375558AW3,29379VAU7,651639AT3,695114CR7,120568BA7,375558AW3,57636QAB0,06051GFF1,651639AT3,651639AT3,86787EBC0,375558AW3,681936BB5,031162BN9,718172CA5,57636QAB0,571748BF8,12189LAR2,651639AT3,09247XAL5,120568BA7
62,717081ES8,120568BA7,87165BAN3,92936UAA7,57636QAB0,12189LAR2,57636QAB0,92553PAX0,09247XAL5,92553PAX0,74005PBA1,26442CAQ7,375558AW3,571748BF8,92936UAA7,375558AW3,57636QAB0,26442CAQ7,00287YCU1,65339KBG4,92553PAX0,92936UAA7,031162CH1,718172AT6,375558AW3,09247XAL5,92936UAA7,26442CAQ7,87165BAN3,09247XAL5
63,960386AN0,571748BF8,06051GFF1,375558AW3,92936UAA7,92553PAX0,06051GFF1,12189LAR2,87165BAN3,74834LAV2,718172BZ1,084670BR8,12189LAR2,960386AN0,032095AG6,92936UAA7,12189LAR2,084670BR8,12189LAM3,87236YAH1,92936UAA7,375558AW3,031162BV1,269246BP8,12189LAR2,87165BAN3,92553PAX0,084670BR8,57636QAB0,87165BAN3
64,120568BA7,09247XAL5,57636QAB0,12189LAR2,375558AW3,375558AW3,12189LAR2,032095AG6,57636QAB0,12189LAR2,14913Q2T5,88579YAX9,92936UAA7,09247XAL5,65339KBG4,695114CR7,74834LAV2,26442CAV6,29379VAZ6,59156RBH0,74834LAV2,74834LAV2,03076CAJ5,67103HAC1,92936UAA7,57636QAB0,375558AW3,26442CAV6,06051GFF1,57636QAB0
65,09247XAL5,87165BAN3,92553PAX0,92553PAX0,12189LAR2,032095AG6,92553PAX0,65339KBG4,06051GFF1,032095AG6,437076BV3,26442CAV6,032095AG6,87165BAN3,86787EBC0,12189LAR2,375558AW3,741503BB1,05348EAR0,37045XBW5,12189LAR2,032095AG6,03076CAF3,69351UAQ6,92553PAX0,06051GFF1,032095AG6,741503BB1,12189LAR2,06051GFF1
66,87165BAN3,06051GFF1,92936UAA7,74834LAV2,92553PAX0,65339KBG4,375558AW3,86787EBC0,92936UAA7,86787EBC0,0258M0EG0,134429BE8,86787EBC0,06051GFF1,87236YAH1,74834LAV2,695114CR7,134429BE8,26442CAQ7,26441CAN5,032095AG6,86787EBC0,03076CAG1,494550BL9,032095AG6,92936UAA7,86787EBC0,134429BE8,74834LAV2,695114CR7
67,06051GFF1,57636QAB0,74834LAV2,032095AG6,65339KBG4,86787EBC0,695114CR7,87236YAH1,92553PAX0,65339KBG4,478160CD4,741503BB1,65339KBG4,57636QAB0,59156RBH0,92553PAX0,92553PAX0,88579YAX9,084670BR8,20030NCR0,65339KBG4,65339KBG4,03027XAL4,12189LAL5,86787EBC0,92553PAX0,65339KBG4,88579YAX9,375558AW3,12189LAR2
68,57636QAB0,12189LAR2,12189LAR2,86787EBC0,86787EBC0,87236YAH1,92936UAA7,59156RBH0,375558AW3,87236YAH1,98971DAA8,05531FBJ1,87236YAH1,74834LAV2,37045XBW5,032095AG6,92936UAA7,05531FBJ1,88579YAX9,92277GAP2,86787EBC0,87236YAH1,03027XAB6,375558BC6,808513BU8,375558AW3,87236YAH1,05531FBJ1,695114CR7,375558AW3
