,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30
92936UAA7,2.0,2.0,15.0,2.0,15.0,2.0,2.0,2,15,5.0,2.0,15.0,15.0,10.0,2.0,2,15.0,15,15.0,15.0,15.0,5,15,15.0,15.0,15.0,10.0,15.0,2.0,10.0
375558AW3,5.0,15.0,2.0,75.0,5.0,5.0,15.0,15,75,15.0,15.0,10.0,250.0,250.0,5.0,250,15.0,10,5.0,2.0,10.0,15,2,15.0,15.0,75.0,2.0,10.0,2.0,15.0
12189LAR2,5.0,2.0,2.0,15.0,15.0,15.0,2.0,15,2,15.0,15.0,2.0,15.0,10.0,15.0,15,10.0,2,2.0,15.0,2.0,15,15,15.0,5.0,2.0,15.0,2.0,10.0,10.0
86787EBC0,15.0,15.0,250.0,15.0,1.0,1.0,250.0,1,1,1.0,15.0,250.0,1.0,1.0,15.0,1,250.0,15,1.0,1.0,15.0,1,15,15.0,15.0,1.0,1.0,15.0,1.0,1.0
59156RBH0,15.0,15.0,15.0,15.0,10.0,250.0,15.0,15,15,250.0,15.0,15.0,2.0,15.0,30.0,2,20.0,15,2.0,2.0,247.0,230,2,15.0,15.0,15.0,2.0,15.0,15.0,15.0
26441CAN5,2.0,250.0,2.0,2.0,5.0,2.0,250.0,15,2,2.0,5.0,2.0,2.0,250.0,15.0,2,15.0,15,2.0,2.0,2.0,250,5,5.0,250.0,2.0,2.0,15.0,15.0,15.0
20030NCR0,15.0,15.0,250.0,15.0,5.0,2.0,15.0,15,250,2.0,15.0,250.0,2.0,2.0,250.0,2,15.0,250,2.0,2.0,250.0,15,10,15.0,15.0,250.0,250.0,250.0,15.0,2.0
931142DP5,15.0,75.0,15.0,75.0,2.0,15.0,10.0,2,2,2.0,250.0,75.0,250.0,10.0,15.0,15,15.0,15,2.0,2.0,15.0,75,15,15.0,75.0,2.0,2.0,15.0,15.0,10.0
14040HBF1,5.0,15.0,15.0,250.0,10.0,5.0,250.0,10,15,2.0,250.0,15.0,15.0,5.0,15.0,10,3.0,15,2.0,2.0,5.0,2,2,2.0,15.0,15.0,10.0,15.0,15.0,15.0
61746BDQ6,15.0,15.0,1.0,1.0,1.0,250.0,1.0,1,1,1.0,250.0,15.0,250.0,250.0,15.0,15,1.0,15,1.0,5.0,15.0,1,5,15.0,5.0,1.0,1.0,15.0,10.0,250.0
693475AP0,5.0,15.0,15.0,10.0,2.0,2.0,5.0,15,15,2.0,2.0,15.0,2.0,2.0,15.0,2,15.0,2,2.0,2.0,2.0,2,15,15.0,250.0,15.0,15.0,2.0,15.0,15.0
28370TAG4,15.0,15.0,15.0,15.0,1.0,1.0,5.0,15,15,15.0,15.0,15.0,1.0,5.0,15.0,15,15.0,15,1.0,15.0,1.0,15,15,15.0,15.0,15.0,1.0,15.0,10.0,15.0
718172CH0,2.0,5.0,15.0,15.0,2.0,15.0,10.0,15,2,15.0,15.0,15.0,15.0,2.0,15.0,15,10.0,15,2.0,15.0,15.0,15,10,2.0,15.0,2.0,2.0,15.0,10.0,2.0
037833AS9,15.0,15.0,2.0,5.0,2.0,2.0,15.0,2,2,2.0,2.0,2.0,250.0,15.0,15.0,250,15.0,15,15.0,2.0,2.0,15,10,2.0,15.0,2.0,15.0,15.0,250.0,250.0
037833CU2,15.0,15.0,15.0,15.0,2.0,5.0,15.0,5,15,2.0,15.0,2.0,5.0,2.0,5.0,5,15.0,15,15.0,2.0,5.0,15,15,5.0,2.0,15.0,2.0,15.0,15.0,10.0
458140BD1,5.0,15.0,15.0,15.0,250.0,250.0,2.0,2,2,2.0,5.0,2.0,2.0,2.0,250.0,5,15.0,250,250.0,2.0,250.0,15,15,250.0,15.0,2.0,15.0,250.0,2.0,15.0
46625HJX9,2.0,15.0,2.0,2.0,2.0,2.0,15.0,5,250,15.0,2.0,15.0,250.0,15.0,5.0,250,250.0,250,15.0,2.0,2.0,2,10,250.0,15.0,250.0,2.0,250.0,2.0,250.0
459200JY8,100.0,250.0,100.0,100.0,100.0,250.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100.0,100.0,250.0,100,100,100.0,250.0,100.0,250.0,100.0,100.0,100.0
00440EAR8,9.0,5.0,15.0,15.0,15.0,15.0,240.0,15,15,15.0,15.0,10.0,15.0,15.0,15.0,15,15.0,15,15.0,10.0,2.0,15,15,15.0,15.0,15.0,2.0,15.0,15.0,15.0
717081DM2,15.0,15.0,15.0,5.0,2.0,15.0,15.0,10,15,10.0,15.0,2.0,2.0,15.0,10.0,15,15.0,15,2.0,2.0,15.0,2,2,15.0,5.0,15.0,5.0,15.0,5.0,75.0
863667AF8,15.0,15.0,15.0,15.0,30.0,15.0,2.0,15,15,2.0,250.0,15.0,15.0,5.0,15.0,15,15.0,15,2.0,2.0,75.0,15,15,30.0,15.0,15.0,250.0,15.0,2.0,5.0
149123CC3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,10,15.0,2.0,15.0,15.0,2.0,5.0,2,2.0,15,15.0,2.0,15.0,2,250,5.0,10.0,10.0,2.0,15.0,15.0,5.0
06406HCV9,15.0,15.0,15.0,15.0,1.0,1.0,15.0,1,15,15.0,15.0,15.0,1.0,1.0,15.0,1,15.0,15,15.0,1.0,15.0,1,1,1.0,15.0,15.0,15.0,15.0,10.0,1.0
14913Q2V0,5.0,1.0,15.0,15.0,15.0,1.0,10.0,15,15,1.0,15.0,15.0,15.0,5.0,15.0,15,5.0,15,1.0,1.0,1.0,1,15,15.0,15.0,15.0,1.0,15.0,1.0,1.0
22160KAL9,15.0,15.0,15.0,15.0,5.0,15.0,15.0,15,15,2.0,5.0,75.0,2.0,5.0,15.0,5,10.0,15,15.0,75.0,15.0,15,10,5.0,15.0,15.0,2.0,15.0,15.0,2.0
747525AT0,15.0,15.0,250.0,250.0,2.0,2.0,5.0,2,250,2.0,5.0,10.0,2.0,2.0,5.0,15,250.0,5,5.0,2.0,15.0,2,10,15.0,15.0,250.0,2.0,5.0,2.0,15.0
031162BV1,15.0,15.0,2.0,2.0,250.0,5.0,2.0,75,2,2.0,15.0,2.0,50.0,15.0,75.0,15,2.0,15,2.0,2.0,15.0,2,10,15.0,15.0,2.0,15.0,15.0,5.0,5.0
341081FK8,15.0,15.0,15.0,3.0,1.0,15.0,10.0,250,15,250.0,15.0,15.0,15.0,3.0,15.0,15,15.0,250,250.0,1.0,250.0,15,15,15.0,15.0,15.0,15.0,250.0,1.0,1.0
631103AF5,5.0,5.0,15.0,5.0,2.0,15.0,5.0,15,2,5.0,2.0,15.0,15.0,2.0,250.0,2,15.0,15,15.0,2.0,15.0,2,15,15.0,5.0,2.0,250.0,15.0,2.0,2.0
824348AV8,5.0,15.0,15.0,15.0,2.0,15.0,15.0,15,15,5.0,15.0,15.0,10.0,15.0,15.0,15,15.0,15,15.0,15.0,15.0,15,15,250.0,15.0,15.0,2.0,15.0,10.0,15.0
571748AV4,15.0,15.0,15.0,2.0,250.0,15.0,5.0,15,15,2.0,15.0,15.0,15.0,10.0,15.0,15,15.0,15,2.0,15.0,10.0,2,15,15.0,2.0,15.0,15.0,15.0,15.0,15.0
58013MES9,15.0,15.0,15.0,15.0,1.0,15.0,1.0,15,15,15.0,250.0,15.0,15.0,10.0,15.0,15,15.0,15,15.0,1.0,15.0,10,15,250.0,15.0,15.0,15.0,15.0,1.0,1.0
24422ESP5,15.0,15.0,1.0,5.0,15.0,1.0,5.0,1,15,5.0,15.0,5.0,10.0,15.0,5.0,1,1.0,5,5.0,5.0,1.0,5,5,15.0,10.0,15.0,1.0,5.0,15.0,15.0
701094AM6,2.0,2.0,2.0,15.0,15.0,15.0,2.0,15,2,2.0,2.0,2.0,15.0,2.0,15.0,15,2.0,2,2.0,2.0,15.0,2,2,15.0,15.0,2.0,15.0,2.0,250.0,2.0
00287YCV9,15.0,15.0,250.0,15.0,5.0,250.0,250.0,15,15,15.0,5.0,15.0,15.0,15.0,15.0,15,250.0,250,2.0,2.0,250.0,2,15,15.0,15.0,15.0,15.0,250.0,5.0,5.0
744573AN6,15.0,250.0,15.0,15.0,15.0,15.0,15.0,15,15,15.0,15.0,15.0,20.0,15.0,15.0,15,15.0,15,15.0,15.0,15.0,15,15,20.0,15.0,15.0,15.0,15.0,15.0,250.0
172967HT1,5.0,15.0,1.0,15.0,1.0,1.0,15.0,5,15,250.0,5.0,15.0,1.0,15.0,5.0,15,15.0,1,15.0,250.0,15.0,15,250,1.0,15.0,15.0,5.0,1.0,15.0,15.0
24422ETT6,15.0,15.0,1.0,15.0,10.0,1.0,250.0,15,1,250.0,1.0,15.0,1.0,15.0,1.0,15,10.0,15,15.0,1.0,15.0,15,15,10.0,15.0,1.0,1.0,15.0,1.0,5.0
969457BW9,2.0,15.0,15.0,15.0,15.0,2.0,5.0,2,15,5.0,15.0,2.0,2.0,15.0,15.0,15,15.0,15,2.0,2.0,2.0,5,15,15.0,15.0,15.0,15.0,15.0,15.0,4.0
87612EBD7,2.0,5.0,15.0,5.0,2.0,6.0,2.0,5,2,15.0,15.0,15.0,15.0,250.0,5.0,5,15.0,15,15.0,5.0,6.0,15,15,15.0,5.0,2.0,15.0,15.0,15.0,15.0
337738AS7,15.0,15.0,2.0,15.0,250.0,15.0,15.0,15,2,10.0,15.0,2.0,2.0,2.0,250.0,15,2.0,15,5.0,2.0,15.0,250,15,15.0,2.0,2.0,15.0,15.0,2.0,2.0
38141EC23,15.0,2.0,2.0,15.0,250.0,2.0,15.0,220,2,2.0,5.0,2.0,250.0,2.0,15.0,250,2.0,15,2.0,5.0,15.0,2,15,250.0,15.0,2.0,2.0,15.0,2.0,2.0
68389XAU9,15.0,15.0,2.0,2.0,15.0,2.0,2.0,250,10,15.0,5.0,15.0,2.0,2.0,15.0,250,15.0,15,2.0,15.0,2.0,2,2,250.0,15.0,10.0,15.0,15.0,2.0,2.0
931142EL3,15.0,15.0,15.0,15.0,10.0,2.0,5.0,15,2,2.0,5.0,250.0,2.0,15.0,15.0,2,2.0,5,2.0,2.0,2.0,5,250,2.0,2.0,2.0,2.0,5.0,15.0,15.0
524901AT2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,15,15.0,5.0,10.0,10.0,5.0,5.0,15,5.0,5,10.0,2.0,5.0,5,15,2.0,5.0,15.0,5.0,5.0,5.0,10.0
91159HHX1,15.0,15.0,1.0,15.0,1.0,1.0,1.0,15,1,1.0,5.0,1.0,15.0,1.0,5.0,15,1.0,15,1.0,1.0,1.0,1,15,15.0,1.0,1.0,5.0,15.0,15.0,15.0
025816CG2,2.0,15.0,250.0,2.0,2.0,2.0,250.0,250,2,10.0,250.0,15.0,2.0,15.0,5.0,250,250.0,15,15.0,2.0,15.0,2,15,15.0,15.0,2.0,250.0,15.0,2.0,250.0
278642AL7,15.0,5.0,2.0,5.0,2.0,2.0,5.0,2,15,15.0,250.0,2.0,2.0,5.0,15.0,2,15.0,250,250.0,2.0,5.0,15,10,15.0,5.0,15.0,2.0,250.0,15.0,5.0
05531FBH5,15.0,250.0,2.0,15.0,2.0,15.0,15.0,15,250,2.0,5.0,15.0,2.0,250.0,15.0,15,2.0,250,250.0,2.0,15.0,2,10,2.0,15.0,250.0,2.0,250.0,15.0,15.0
172967HV6,10.0,5.0,5.0,15.0,1.0,1.0,15.0,15,1,10.0,1.0,15.0,15.0,10.0,15.0,1,5.0,250,250.0,1.0,15.0,1,15,5.0,15.0,1.0,1.0,250.0,250.0,15.0
446150AQ7,20.0,15.0,15.0,2.0,2.0,15.0,2.0,15,2,250.0,10.0,250.0,15.0,2.0,15.0,15,15.0,2,250.0,15.0,15.0,250,2,20.0,15.0,2.0,15.0,2.0,15.0,250.0
126650CF5,5.0,5.0,2.0,2.0,2.0,30.0,2.0,2,2,5.0,2.0,15.0,30.0,5.0,15.0,30,15.0,15,2.0,2.0,15.0,15,15,2.0,15.0,2.0,2.0,15.0,10.0,5.0
91324PDR0,15.0,15.0,15.0,5.0,15.0,250.0,5.0,15,15,15.0,250.0,15.0,15.0,15.0,15.0,15,15.0,15,200.0,2.0,2.0,2,2,15.0,15.0,15.0,2.0,15.0,2.0,250.0
902494AX1,15.0,15.0,15.0,15.0,5.0,15.0,15.0,15,15,15.0,5.0,15.0,15.0,15.0,15.0,15,15.0,15,15.0,10.0,15.0,5,5,2.0,15.0,15.0,5.0,15.0,15.0,15.0
124857AM5,15.0,15.0,5.0,15.0,15.0,15.0,5.0,15,15,15.0,2.0,15.0,15.0,5.0,15.0,2,15.0,15,15.0,15.0,15.0,15,15,15.0,15.0,15.0,2.0,15.0,5.0,2.0
94973VBJ5,10.0,5.0,15.0,2.0,2.0,75.0,2.0,2,2,2.0,2.0,15.0,2.0,10.0,5.0,250,15.0,15,2.0,2.0,2.0,2,15,5.0,15.0,2.0,2.0,15.0,10.0,10.0
579780AM9,15.0,15.0,15.0,5.0,2.0,2.0,15.0,2,2,15.0,2.0,15.0,250.0,15.0,2.0,250,15.0,15,15.0,5.0,15.0,15,15,2.0,5.0,2.0,2.0,15.0,2.0,5.0
126650DE7,15.0,250.0,15.0,250.0,2.0,2.0,250.0,250,15,15.0,250.0,250.0,250.0,15.0,250.0,250,15.0,15,2.0,2.0,2.0,15,15,2.0,15.0,15.0,2.0,15.0,15.0,5.0
760759AU4,15.0,15.0,10.0,5.0,15.0,15.0,10.0,15,10,2.0,15.0,5.0,15.0,2.0,15.0,15,10.0,5,2.0,2.0,10.0,2,2,15.0,5.0,10.0,2.0,5.0,15.0,2.0
438516BW5,15.0,5.0,2.0,5.0,5.0,2.0,15.0,2,250,10.0,5.0,20.0,2.0,5.0,250.0,2,15.0,15,10.0,10.0,10.0,10,10,2.0,15.0,250.0,250.0,15.0,15.0,5.0
023135AZ9,2.0,15.0,2.0,2.0,2.0,2.0,15.0,15,250,2.0,5.0,15.0,2.0,15.0,15.0,15,2.0,15,15.0,2.0,2.0,15,15,5.0,5.0,250.0,2.0,15.0,15.0,15.0
06051GFH7,15.0,15.0,2.0,2.0,2.0,2.0,15.0,5,2,2.0,10.0,15.0,250.0,15.0,15.0,2,15.0,240,2.0,2.0,15.0,2,15,15.0,15.0,2.0,2.0,240.0,2.0,15.0
494550BV7,15.0,15.0,15.0,15.0,1.0,1.0,1.0,15,1,1.0,1.0,15.0,15.0,1.0,1.0,1,15.0,1,250.0,15.0,1.0,15,15,10.0,15.0,1.0,1.0,1.0,1.0,1.0
12189LAT8,15.0,2.0,250.0,15.0,15.0,250.0,250.0,15,15,10.0,5.0,15.0,5.0,15.0,15.0,2,250.0,15,5.0,2.0,250.0,15,2,15.0,5.0,15.0,15.0,15.0,15.0,15.0
50540RAT9,15.0,1.0,15.0,15.0,1.0,1.0,170.0,1,1,15.0,1.0,15.0,10.0,1.0,250.0,1,15.0,15,15.0,15.0,15.0,10,15,15.0,15.0,1.0,1.0,15.0,5.0,1.0
94974BGA2,15.0,15.0,1.0,1.0,1.0,1.0,15.0,250,250,1.0,250.0,15.0,250.0,1.0,1.0,250,250.0,250,1.0,1.0,250.0,15,65,250.0,15.0,250.0,250.0,250.0,1.0,15.0
91159HHK9,15.0,15.0,1.0,15.0,1.0,250.0,1.0,1,15,1.0,15.0,1.0,250.0,15.0,1.0,1,1.0,15,1.0,1.0,250.0,1,1,15.0,1.0,15.0,1.0,15.0,1.0,1.0
06406HCX5,1.0,1.0,1.0,5.0,10.0,15.0,5.0,5,1,15.0,15.0,15.0,15.0,1.0,15.0,1,1.0,1,1.0,1.0,250.0,1,15,15.0,15.0,1.0,1.0,1.0,15.0,1.0
828807DG9,15.0,15.0,2.0,2.0,2.0,15.0,5.0,2,2,15.0,2.0,2.0,250.0,2.0,2.0,250,15.0,250,2.0,15.0,15.0,2,10,2.0,15.0,2.0,2.0,250.0,15.0,15.0
30034WAA4,15.0,15.0,15.0,250.0,5.0,250.0,15.0,15,15,15.0,5.0,250.0,15.0,15.0,5.0,15,15.0,250,250.0,15.0,15.0,15,15,5.0,15.0,15.0,2.0,250.0,2.0,15.0
828807CS4,5.0,2.0,15.0,250.0,2.0,2.0,15.0,15,250,250.0,2.0,15.0,15.0,5.0,2.0,2,15.0,2,2.0,250.0,2.0,2,250,15.0,250.0,250.0,2.0,2.0,15.0,15.0
70450YAC7,15.0,15.0,250.0,15.0,10.0,2.0,10.0,2,2,250.0,2.0,250.0,2.0,2.0,15.0,2,2.0,15,2.0,2.0,2.0,2,10,15.0,2.0,2.0,2.0,15.0,15.0,15.0
03076CAG1,15.0,10.0,2.0,2.0,15.0,2.0,2.0,15,15,2.0,15.0,2.0,10.0,2.0,15.0,2,15.0,5,10.0,15.0,5.0,15,15,15.0,15.0,15.0,15.0,5.0,15.0,2.0
23331ABM0,15.0,15.0,10.0,15.0,15.0,10.0,15.0,15,15,15.0,15.0,5.0,5.0,20.0,15.0,15,15.0,250,5.0,15.0,5.0,20,15,15.0,2.0,15.0,2.0,250.0,20.0,20.0
61761JVL0,15.0,15.0,250.0,1.0,250.0,250.0,250.0,1,1,250.0,15.0,1.0,5.0,5.0,1.0,250,250.0,250,250.0,1.0,250.0,1,15,15.0,5.0,1.0,10.0,250.0,1.0,1.0
06406RAL1,10.0,10.0,1.0,15.0,1.0,250.0,15.0,15,15,250.0,15.0,1.0,15.0,15.0,15.0,15,15.0,250,1.0,1.0,250.0,15,10,1.0,1.0,15.0,1.0,250.0,15.0,15.0
05531FBB8,15.0,15.0,2.0,2.0,10.0,250.0,15.0,5,15,2.0,15.0,2.0,5.0,15.0,15.0,2,15.0,2,2.0,10.0,250.0,2,15,2.0,250.0,15.0,2.0,2.0,2.0,2.0
49338LAB9,15.0,2.0,15.0,250.0,15.0,2.0,250.0,250,250,15.0,15.0,10.0,250.0,2.0,250.0,250,15.0,15,15.0,10.0,15.0,2,2,15.0,15.0,250.0,250.0,15.0,2.0,2.0
025816BR9,15.0,2.0,2.0,5.0,15.0,2.0,15.0,5,2,2.0,2.0,250.0,5.0,2.0,15.0,15,2.0,2,2.0,15.0,15.0,2,15,15.0,2.0,2.0,2.0,2.0,10.0,2.0
14040HBT1,15.0,2.0,2.0,2.0,2.0,2.0,15.0,5,2,2.0,2.0,250.0,5.0,250.0,15.0,2,2.0,5,2.0,2.0,250.0,2,250,2.0,15.0,2.0,250.0,5.0,2.0,2.0
92343VCR3,15.0,15.0,2.0,15.0,250.0,2.0,219.0,2,15,250.0,15.0,2.0,2.0,5.0,15.0,2,2.0,250,2.0,5.0,2.0,250,2,15.0,15.0,15.0,2.0,250.0,2.0,2.0
482480AE0,15.0,250.0,250.0,15.0,250.0,2.0,15.0,2,15,15.0,5.0,5.0,10.0,250.0,5.0,2,250.0,250,250.0,15.0,5.0,15,15,5.0,15.0,15.0,250.0,250.0,2.0,5.0
681919BA3,5.0,15.0,15.0,15.0,30.0,30.0,2.0,30,15,10.0,15.0,5.0,30.0,2.0,30.0,30,15.0,10,250.0,10.0,15.0,15,15,15.0,15.0,15.0,30.0,10.0,15.0,2.0
693475AY1,5.0,2.0,10.0,2.0,250.0,2.0,250.0,15,15,2.0,250.0,2.0,10.0,15.0,15.0,15,10.0,2,2.0,2.0,2.0,2,10,250.0,15.0,15.0,2.0,2.0,2.0,250.0
14913Q3B3,15.0,15.0,1.0,250.0,220.0,1.0,250.0,15,5,15.0,15.0,5.0,15.0,15.0,15.0,1,5.0,15,15.0,1.0,15.0,1,15,15.0,15.0,5.0,1.0,15.0,1.0,15.0
718172BM0,10.0,15.0,250.0,250.0,2.0,5.0,250.0,15,15,2.0,15.0,5.0,15.0,2.0,15.0,15,15.0,2,15.0,2.0,250.0,2,2,250.0,250.0,15.0,2.0,2.0,10.0,2.0
001055AM4,15.0,15.0,10.0,5.0,15.0,2.0,5.0,15,15,10.0,2.0,5.0,2.0,250.0,15.0,15,250.0,15,15.0,10.0,15.0,15,10,15.0,15.0,15.0,5.0,15.0,10.0,250.0
00817YAQ1,15.0,2.0,15.0,15.0,15.0,5.0,15.0,15,15,250.0,2.0,5.0,5.0,15.0,5.0,15,250.0,15,5.0,10.0,15.0,15,250,15.0,15.0,15.0,15.0,15.0,2.0,5.0
369550AY4,15.0,15.0,15.0,2.0,10.0,2.0,5.0,15,15,2.0,15.0,20.0,15.0,10.0,15.0,15,15.0,15,15.0,2.0,15.0,5,5,15.0,15.0,15.0,15.0,15.0,5.0,10.0
68389XBS3,15.0,150.0,15.0,15.0,15.0,15.0,5.0,15,2,15.0,5.0,5.0,15.0,15.0,15.0,15,15.0,15,15.0,2.0,15.0,2,2,250.0,15.0,2.0,15.0,15.0,15.0,15.0
257375AN5,10.0,5.0,2.0,2.0,2.0,15.0,2.0,15,10,2.0,2.0,250.0,15.0,10.0,15.0,15,15.0,222,2.0,10.0,15.0,10,10,15.0,10.0,10.0,2.0,222.0,5.0,15.0
931427AH1,15.0,15.0,6.0,10.0,6.0,15.0,2.0,250,15,2.0,250.0,6.0,250.0,250.0,250.0,250,2.0,15,15.0,2.0,15.0,15,2,6.0,15.0,15.0,250.0,15.0,2.0,15.0
00287YBZ1,15.0,15.0,15.0,250.0,15.0,2.0,15.0,15,250,2.0,15.0,10.0,15.0,15.0,15.0,2,15.0,2,2.0,2.0,2.0,20,2,15.0,15.0,250.0,2.0,2.0,2.0,2.0
14912L6G1,5.0,5.0,1.0,1.0,15.0,5.0,1.0,15,5,10.0,15.0,5.0,5.0,10.0,250.0,15,10.0,15,15.0,1.0,15.0,1,15,15.0,5.0,5.0,1.0,15.0,15.0,10.0
036752AC7,15.0,15.0,1.0,1.0,5.0,1.0,1.0,15,1,1.0,250.0,1.0,1.0,75.0,5.0,1,15.0,15,1.0,1.0,1.0,1,1,210.0,1.0,1.0,250.0,15.0,75.0,10.0
29736RAN0,15.0,15.0,15.0,2.0,2.0,10.0,5.0,15,15,2.0,250.0,15.0,10.0,2.0,15.0,10,15.0,15,15.0,2.0,15.0,2,15,250.0,250.0,15.0,250.0,15.0,5.0,15.0
50540RAV4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,50,1,1.0,1.0,50.0,1.0,1.0,5.0,50,20.0,5,50.0,1.0,5.0,5,1,1.0,1.0,1.0,1.0,5.0,1.0,1.0
023135AN6,10.0,2.0,2.0,15.0,5.0,2.0,2.0,2,250,2.0,2.0,2.0,2.0,10.0,15.0,15,15.0,15,2.0,2.0,2.0,2,2,250.0,250.0,250.0,2.0,15.0,2.0,2.0
025816BK4,15.0,15.0,15.0,10.0,5.0,250.0,5.0,5,2,250.0,5.0,5.0,5.0,2.0,5.0,5,15.0,15,2.0,250.0,250.0,2,250,5.0,2.0,2.0,2.0,15.0,5.0,5.0
189054AU3,15.0,5.0,15.0,5.0,250.0,2.0,15.0,15,15,15.0,15.0,15.0,15.0,2.0,15.0,15,250.0,15,15.0,15.0,2.0,10,15,15.0,5.0,15.0,15.0,15.0,2.0,10.0
931142DV2,15.0,15.0,2.0,10.0,2.0,2.0,2.0,15,15,250.0,250.0,15.0,2.0,2.0,15.0,2,10.0,250,2.0,250.0,2.0,250,250,15.0,250.0,15.0,2.0,250.0,15.0,250.0
857477AN3,2.0,15.0,2.0,10.0,2.0,2.0,10.0,2,2,5.0,5.0,5.0,250.0,2.0,5.0,2,2.0,10,5.0,15.0,2.0,2,15,15.0,2.0,2.0,15.0,10.0,2.0,2.0
24422EVC0,15.0,15.0,250.0,1.0,15.0,15.0,250.0,1,1,250.0,250.0,15.0,15.0,10.0,1.0,1,250.0,15,15.0,250.0,15.0,250,250,250.0,15.0,1.0,1.0,15.0,15.0,1.0
037833DF4,15.0,15.0,2.0,2.0,5.0,2.0,15.0,2,2,2.0,15.0,2.0,15.0,2.0,15.0,2,2.0,15,2.0,2.0,15.0,2,2,5.0,15.0,2.0,2.0,15.0,2.0,2.0
10112RAZ7,15.0,1.0,8.0,15.0,1.0,15.0,10.0,1,15,1.0,30.0,15.0,1.0,1.0,1.0,30,8.0,15,1.0,1.0,15.0,10,10,15.0,10.0,15.0,30.0,15.0,250.0,15.0
124857AP8,5.0,5.0,15.0,2.0,2.0,15.0,2.0,15,2,2.0,15.0,2.0,20.0,2.0,15.0,15,5.0,15,15.0,2.0,15.0,15,15,15.0,15.0,2.0,15.0,15.0,250.0,2.0
96950FAQ7,5.0,5.0,10.0,15.0,250.0,2.0,5.0,2,5,5.0,15.0,5.0,5.0,15.0,15.0,2,10.0,2,2.0,2.0,5.0,15,15,10.0,15.0,5.0,2.0,2.0,2.0,2.0
478160CJ1,5.0,5.0,15.0,5.0,75.0,5.0,5.0,15,5,2.0,15.0,5.0,15.0,10.0,15.0,15,10.0,15,5.0,10.0,5.0,15,15,10.0,15.0,5.0,75.0,15.0,20.0,20.0
666807BM3,15.0,2.0,2.0,5.0,15.0,5.0,15.0,2,5,250.0,5.0,250.0,5.0,15.0,15.0,15,10.0,15,250.0,15.0,250.0,15,15,2.0,15.0,5.0,2.0,15.0,15.0,10.0
036752AJ2,1.0,1.0,15.0,15.0,1.0,5.0,1.0,5,1,1.0,15.0,5.0,5.0,1.0,5.0,5,250.0,250,250.0,1.0,1.0,20,1,15.0,15.0,1.0,5.0,250.0,1.0,15.0
06051GFM6,10.0,10.0,250.0,5.0,10.0,2.0,245.0,2,250,10.0,15.0,5.0,5.0,2.0,15.0,2,2.0,2,5.0,5.0,250.0,5,15,10.0,15.0,250.0,2.0,2.0,2.0,2.0
38148LAC0,15.0,15.0,50.0,2.0,2.0,2.0,15.0,5,15,2.0,50.0,15.0,250.0,2.0,15.0,250,2.0,15,2.0,2.0,15.0,5,2,15.0,2.0,15.0,2.0,15.0,2.0,2.0
46625HKC3,2.0,2.0,2.0,15.0,2.0,5.0,15.0,2,2,2.0,5.0,2.0,2.0,15.0,2.0,2,2.0,5,2.0,2.0,250.0,2,250,250.0,15.0,2.0,2.0,5.0,2.0,2.0
316773CY4,20.0,10.0,10.0,15.0,2.0,15.0,10.0,15,2,2.0,2.0,15.0,15.0,15.0,15.0,15,250.0,15,2.0,2.0,15.0,2,10,15.0,15.0,2.0,15.0,15.0,15.0,15.0
78486QAD3,5.0,5.0,2.0,5.0,2.0,50.0,2.0,10,2,2.0,10.0,10.0,50.0,2.0,10.0,2,2.0,50,50.0,10.0,50.0,5,10,2.0,5.0,2.0,2.0,50.0,5.0,5.0
50540RAQ5,15.0,1.0,15.0,15.0,1.0,15.0,1.0,250,10,5.0,1.0,5.0,15.0,1.0,15.0,250,15.0,15,5.0,5.0,15.0,5,20,1.0,15.0,10.0,15.0,15.0,1.0,5.0
92277GAE7,15.0,5.0,1.0,15.0,1.0,30.0,1.0,15,1,250.0,15.0,250.0,30.0,5.0,15.0,15,1.0,15,250.0,5.0,15.0,15,250,15.0,15.0,1.0,15.0,15.0,1.0,1.0
00724FAC5,15.0,15.0,15.0,15.0,250.0,2.0,10.0,15,2,2.0,15.0,2.0,15.0,5.0,250.0,15,15.0,10,15.0,2.0,15.0,15,15,10.0,15.0,2.0,15.0,10.0,5.0,5.0
375558AZ6,15.0,10.0,250.0,2.0,2.0,2.0,15.0,2,10,2.0,2.0,5.0,2.0,250.0,2.0,2,2.0,2,2.0,2.0,15.0,2,15,2.0,15.0,10.0,2.0,2.0,250.0,10.0
49446RAU3,2.0,2.0,15.0,15.0,2.0,2.0,2.0,30,15,15.0,2.0,15.0,15.0,2.0,2.0,15,15.0,15,15.0,15.0,15.0,15,15,15.0,15.0,15.0,30.0,15.0,250.0,2.0
14040HBG9,10.0,15.0,2.0,15.0,2.0,5.0,5.0,5,5,15.0,5.0,5.0,5.0,10.0,15.0,15,10.0,15,2.0,5.0,5.0,5,10,2.0,15.0,5.0,15.0,15.0,2.0,2.0
