,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30
58013MFQ2,150.0,200.0,250.0,250.0,250.0,250.0,200.0,200,250,80.0,250.0,250.0,250.0,27.0,150.0,150,250.0,250,250.0,250.0,250.0,200,128,150.0,250.0,250.0,250.0,250.0,100.0,24.0
00108WAM2,200.0,150.0,250.0,100.0,150.0,50.0,250.0,250,250,150.0,150.0,80.0,150.0,200.0,200.0,50,250.0,150,150.0,200.0,200.0,150,150,200.0,200.0,250.0,200.0,150.0,150.0,150.0
263534CP2,60.0,62.0,100.0,100.0,100.0,100.0,250.0,100,100,250.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0
828807DK0,150.0,200.0,250.0,250.0,250.0,250.0,200.0,200,250,250.0,150.0,250.0,250.0,50.0,250.0,50,50.0,732,250.0,250.0,250.0,200,250,200.0,250.0,250.0,250.0,732.0,50.0,200.0
084659AV3,200.0,200.0,250.0,250.0,100.0,150.0,250.0,150,250,250.0,250.0,250.0,150.0,150.0,150.0,150,250.0,150,250.0,250.0,150.0,250,250,250.0,250.0,250.0,250.0,150.0,250.0,250.0
759509AG7,100.0,150.0,400.0,250.0,100.0,100.0,100.0,750,250,100.0,100.0,250.0,750.0,150.0,750.0,750,400.0,100,100.0,150.0,100.0,250,200,100.0,250.0,250.0,100.0,100.0,250.0,200.0
37959EAA0,35.0,500.0,500.0,500.0,250.0,50.0,25.0,250,500,500.0,500.0,250.0,250.0,500.0,250.0,250,12.0,100,250.0,500.0,250.0,500,500,250.0,500.0,500.0,50.0,100.0,35.0,35.0
87612EBK1,1000.0,495.0,100.0,707.0,2211.0,2.0,250.0,1000,50,50.0,536.0,500.0,2.0,600.0,4.0,104,300.0,2,406.0,50.0,2.0,50,50,1000.0,990.0,50.0,700.0,2.0,265.0,500.0
574599BP0,100.0,100.0,250.0,250.0,100.0,50.0,15.0,100,100,100.0,100.0,100.0,100.0,10.0,250.0,100,100.0,100,100.0,305.0,100.0,225,250,250.0,100.0,100.0,100.0,100.0,100.0,5.0
651639AY2,250.0,200.0,100.0,250.0,250.0,250.0,250.0,200,100,250.0,200.0,250.0,200.0,200.0,150.0,200,250.0,250,250.0,250.0,150.0,100,250,7.0,250.0,100.0,150.0,250.0,250.0,250.0
50249AAG8,150.0,150.0,386.0,597.0,250.0,250.0,100.0,250,6,200.0,100.0,100.0,100.0,150.0,250.0,350,321.0,422,100.0,150.0,100.0,322,150,100.0,322.0,6.0,250.0,422.0,457.0,457.0
49446RAW9,200.0,4.0,300.0,150.0,200.0,150.0,250.0,250,250,250.0,150.0,150.0,100.0,100.0,150.0,150,2.0,150,150.0,300.0,150.0,150,200,200.0,150.0,250.0,200.0,150.0,348.0,250.0
260543DC4,150.0,200.0,250.0,250.0,250.0,100.0,100.0,100,250,110.0,150.0,150.0,100.0,250.0,250.0,150,250.0,250,250.0,150.0,250.0,200,150,200.0,100.0,250.0,200.0,250.0,250.0,55.0
571748BN1,200.0,200.0,250.0,100.0,150.0,150.0,200.0,200,250,250.0,200.0,250.0,100.0,200.0,150.0,166,100.0,200,250.0,250.0,150.0,250,250,1137.0,250.0,250.0,150.0,200.0,100.0,100.0
855244AZ2,300.0,250.0,250.0,100.0,250.0,250.0,300.0,100,200,250.0,200.0,250.0,100.0,200.0,250.0,300,300.0,250,250.0,250.0,250.0,250,250,250.0,300.0,200.0,100.0,250.0,200.0,300.0
969457BX7,100.0,150.0,250.0,100.0,250.0,250.0,40.0,100,150,250.0,150.0,250.0,250.0,250.0,200.0,100,250.0,150,250.0,250.0,250.0,100,250,150.0,250.0,150.0,150.0,150.0,100.0,250.0
48203RAP9,3.0,100.0,100.0,100.0,4.0,35.0,250.0,100,250,2.0,104.0,100.0,85.0,100.0,250.0,100,100.0,100,100.0,100.0,100.0,100,250,104.0,100.0,250.0,100.0,100.0,1550.0,100.0
